Index,Date,Open,High,Low,Close,Volume
BOVESPA,2025-04-30,135094.0,135171.0,133955.0,135067.0,15452400
BOVESPA,2025-05-02,135067.0,135275.0,134355.0,135134.0,12739100
BOVESPA,2025-05-05,135131.0,135198.0,133390.0,133491.0,10796300
BOVESPA,2025-05-06,133499.0,134135.0,133260.0,133516.0,11139700
BOVESPA,2025-05-07,133517.0,134110.0,132872.0,133398.0,9938200
BOVESPA,2025-05-08,133458.0,137635.0,133458.0,136232.0,17202900
BOVESPA,2025-05-09,136232.0,137286.0,136105.0,136512.0,13881800
BOVESPA,2025-05-12,136516.0,137519.0,136356.0,136563.0,10915800
BOVESPA,2025-05-13,136565.0,139419.0,136550.0,138963.0,13071200
BOVESPA,2025-05-14,138965.0,139362.0,138228.0,138423.0,11155300
BOVESPA,2025-05-15,138425.0,139408.0,138321.0,139334.0,11500800
BOVESPA,2025-05-16,139335.0,139335.0,137713.0,139187.0,12106000
BOVESPA,2025-05-19,139186.0,140203.0,138587.0,139636.0,9590600
BOVESPA,2025-05-20,139636.0,140244.0,138966.0,140110.0,9650800
BOVESPA,2025-05-21,140109.0,140109.0,137538.0,137881.0,10150400
BOVESPA,2025-05-22,137881.0,138837.0,137088.0,137273.0,13223200
BOVESPA,2025-05-23,137273.0,137824.0,134997.0,137824.0,10682600
BOVESPA,2025-05-26,137824.0,138800.0,137795.0,138136.0,5553800
BOVESPA,2025-05-27,138136.0,140382.0,138136.0,139541.0,11187800
BOVESPA,2025-05-28,139541.0,139547.0,138580.0,138888.0,9735000
BOVESPA,2025-05-29,138869.0,139108.0,137993.0,138534.0,8826400
BOVESPA,2025-05-30,138546.0,138637.0,136726.0,137027.0,15141600
BOVESPA,2025-06-02,137026.0,138471.0,136483.0,136787.0,9100100
BOVESPA,2025-06-03,136787.0,137672.0,136175.0,137546.0,9696700
BOVESPA,2025-06-04,137547.0,138797.0,136695.0,137002.0,10199100
BOVESPA,2025-06-05,137003.0,137451.0,136031.0,136236.0,9484500
BOVESPA,2025-06-06,136236.0,136890.0,135601.0,136102.0,9119300
BOVESPA,2025-06-09,136102.0,136106.0,134119.0,135699.0,7763800
BOVESPA,2025-06-10,135716.0,137369.0,135716.0,136436.0,8186500
BOVESPA,2025-06-11,136443.0,137531.0,135628.0,137128.0,8767100
BOVESPA,2025-06-12,137127.0,137931.0,136175.0,137800.0,7124600
BOVESPA,2025-06-13,137800.0,137800.0,136586.0,137213.0,8628300
BOVESPA,2025-06-16,137212.0,139988.0,137212.0,139256.0,7620500
BOVESPA,2025-06-17,139256.0,139497.0,138293.0,138840.0,8377000
BOVESPA,2025-06-18,138844.0,139161.0,138443.0,138717.0,8323400
BOVESPA,2025-06-20,138715.0,138719.0,136815.0,137116.0,11289300
BOVESPA,2025-06-23,137116.0,137130.0,135835.0,136551.0,7727800
BOVESPA,2025-06-24,136552.0,138156.0,136254.0,137165.0,8083700
BOVESPA,2025-06-25,137163.0,137163.0,135565.0,135767.0,7705700
BOVESPA,2025-06-26,135767.0,137353.0,135756.0,137114.0,8023300
BOVESPA,2025-06-27,137113.0,137209.0,136469.0,136866.0,6244500
BOVESPA,2025-06-30,136865.0,139103.0,136430.0,138855.0,7680300
BOVESPA,2025-07-01,138855.0,139695.0,138855.0,139549.0,6345700
BOVESPA,2025-07-02,139586.0,140049.0,138384.0,139051.0,8811900
BOVESPA,2025-07-03,139051.0,141304.0,139051.0,140928.0,6082200
BOVESPA,2025-07-04,140928.0,141537.0,140597.0,141478.0,2114300
BOVESPA,2025-07-07,141265.0,141342.0,139295.0,139490.0,6117300
BOVESPA,2025-07-08,139491.0,139591.0,138770.0,139303.0,6750100
BOVESPA,2025-07-09,139303.0,139331.0,137299.0,137481.0,7584500
BOVESPA,2025-07-10,137472.0,137472.0,136015.0,136743.0,9566200
BOVESPA,2025-07-11,136742.0,136742.0,135528.0,136187.0,7401900
BOVESPA,2025-07-14,136187.0,136187.0,134840.0,135299.0,7325600
BOVESPA,2025-07-15,135298.0,136022.0,134380.0,135250.0,6904200
BOVESPA,2025-07-16,135250.0,135641.0,134265.0,135511.0,7833200
BOVESPA,2025-07-17,135515.0,135793.0,135016.0,135565.0,6800000
BOVESPA,2025-07-18,135563.0,135563.0,133296.0,133382.0,10071800
BOVESPA,2025-07-21,133382.0,134865.0,133367.0,134167.0,6726700
BOVESPA,2025-07-22,134180.0,135300.0,133986.0,134036.0,7052100
BOVESPA,2025-07-23,134036.0,135782.0,133676.0,135368.0,6527600
BOVESPA,2025-07-24,135357.0,135363.0,133648.0,133808.0,5976800
BOVESPA,2025-07-25,133820.0,134204.0,133285.0,133524.0,5560900
BOVESPA,2025-07-28,133538.0,133902.0,131550.0,132129.0,6625600
BOVESPA,2025-07-29,132130.0,133346.0,132130.0,132726.0,6324800
BOVESPA,2025-07-30,132702.0,134368.0,131883.0,133990.0,8655300
BOVESPA,2025-07-31,133987.0,133987.0,132096.0,133071.0,9196800
BOVESPA,2025-08-01,132920.0,133237.0,132140.0,132437.0,8497100
BOVESPA,2025-08-04,132440.0,133929.0,132440.0,132971.0,6136600
BOVESPA,2025-08-05,132971.0,134233.0,132682.0,133151.0,6606300
BOVESPA,2025-08-06,133169.0,135241.0,133169.0,134538.0,8681700
BOVESPA,2025-08-07,134538.0,137007.0,134534.0,136528.0,9501000
BOVESPA,2025-08-08,136526.0,136761.0,135659.0,135913.0,9890600
BOVESPA,2025-08-11,135913.0,136307.0,135496.0,135623.0,6947300
BOVESPA,2025-08-12,135629.0,138414.0,135629.0,137914.0,8342100
BOVESPA,2025-08-13,137911.0,137913.0,136535.0,136687.0,9398500
BOVESPA,2025-08-14,136681.0,137437.0,135588.0,136356.0,9667800
BOVESPA,2025-08-15,136354.0,136431.0,135583.0,136341.0,9291000
BOVESPA,2025-08-18,136341.0,137902.0,136341.0,137322.0,8089900
BOVESPA,2025-08-19,137321.0,137321.0,133997.0,134432.0,8684100
BOVESPA,2025-08-20,134431.0,134964.0,134122.0,134667.0,6845000
BOVESPA,2025-08-21,134664.0,134837.0,133874.0,134511.0,6516300
BOVESPA,2025-08-22,134512.0,138072.0,134512.0,137968.0,9315600
BOVESPA,2025-08-25,137971.0,138890.0,137971.0,138025.0,5991700
BOVESPA,2025-08-26,138026.0,138037.0,137059.0,137771.0,8453400
BOVESPA,2025-08-27,137773.0,139281.0,137456.0,139206.0,6609100
BOVESPA,2025-08-28,139206.0,142138.0,139206.0,141049.0,9294800
BOVESPA,2025-08-29,141049.0,142379.0,141000.0,141422.0,9333200
BOVESPA,2025-09-01,141423.0,141950.0,140878.0,141125.0,3388000
BOVESPA,2025-09-02,141279.0,141279.0,139625.0,140335.0,8785200
BOVESPA,2025-09-03,140332.0,140496.0,139582.0,139864.0,7579800
BOVESPA,2025-09-04,139832.0,141482.0,139832.0,140993.0,8032400
BOVESPA,2025-09-05,141004.0,143409.0,141004.0,142640.0,8379400
BOVESPA,2025-09-08,142640.0,143089.0,141329.0,141792.0,7440900
BOVESPA,2025-09-09,141794.0,142286.0,141606.0,141618.0,7481900
BOVESPA,2025-09-10,141612.0,143182.0,141612.0,142349.0,7138700
BOVESPA,2025-09-11,142349.0,144013.0,142349.0,143151.0,7570400
BOVESPA,2025-09-12,143151.0,143202.0,142241.0,142272.0,6388600
BOVESPA,2025-09-15,142292.0,144194.0,142292.0,143547.0,6614000
BOVESPA,2025-09-16,143547.0,144584.0,143547.0,144062.0,8478200
BOVESPA,2025-09-17,144059.0,146331.0,143910.0,145594.0,9604400
BOVESPA,2025-09-18,145594.0,145726.0,144993.0,145500.0,8372000
BOVESPA,2025-09-19,145500.0,146399.0,145496.0,145865.0,10279800
BOVESPA,2025-09-22,145864.0,145864.0,144117.0,145109.0,9428100
BOVESPA,2025-09-23,145112.0,147179.0,145107.0,146425.0,8143800
BOVESPA,2025-09-24,146426.0,146585.0,146067.0,146492.0,7292900
BOVESPA,2025-09-25,146492.0,146519.0,145187.0,145306.0,8293800
BOVESPA,2025-09-26,145326.0,146235.0,145146.0,145447.0,6338200
BOVESPA,2025-09-29,145447.0,147558.0,145447.0,146337.0,7074100
BOVESPA,2025-09-30,146337.0,147578.0,145774.0,146237.0,9477300
BOVESPA,2025-10-01,146237.0,146879.0,145193.0,145517.0,8340700
BOVESPA,2025-10-02,145517.0,145621.0,143635.0,143950.0,7245600
BOVESPA,2025-10-03,143950.0,144518.0,143676.0,144201.0,6177600
BOVESPA,2025-10-06,144202.0,144532.0,143376.0,143608.0,5981500
BOVESPA,2025-10-07,143606.0,143606.0,141035.0,141356.0,9272700
BOVESPA,2025-10-08,141356.0,142385.0,141356.0,142145.0,7525200
BOVESPA,2025-10-09,142148.0,143212.0,141603.0,141708.0,6821400
BOVESPA,2025-10-10,141725.0,142274.0,140231.0,140680.0,8280800
BOVESPA,2025-10-13,140682.0,142303.0,140682.0,141783.0,5531200
BOVESPA,2025-10-14,141788.0,142589.0,141334.0,141683.0,7122300
BOVESPA,2025-10-15,141683.0,142905.0,141154.0,142604.0,10321000
BOVESPA,2025-10-16,142604.0,143191.0,141446.0,142200.0,7391900
BOVESPA,2025-10-17,142200.0,143425.0,141248.0,143399.0,8875100
BOVESPA,2025-10-20,143399.0,145216.0,143396.0,144509.0,6793400
BOVESPA,2025-10-21,144509.0,144795.0,143829.0,144085.0,6193200
BOVESPA,2025-10-22,144094.0,145048.0,144039.0,144873.0,7025000
BOVESPA,2025-10-23,144881.0,146358.0,144881.0,145721.0,6599600
BOVESPA,2025-10-24,145721.0,147240.0,145721.0,146172.0,6491300
BOVESPA,2025-10-27,146174.0,147977.0,146174.0,146969.0,6445200
BOVESPA,2025-10-28,146970.0,147811.0,146575.0,147429.0,7108000
BOVESPA,2025-10-29,147430.0,149067.0,147430.0,148633.0,7999500
BOVESPA,2025-10-30,148632.0,149234.0,147547.0,148780.0,7300600
BOVESPA,2025-10-31,148774.0,149636.0,148774.0,149540.0,8911000
BOVESPA,2025-11-03,149551.0,150761.0,149551.0,150454.0,7667600
BOVESPA,2025-11-04,150454.0,150888.0,149979.0,150704.0,7541200
BOVESPA,2025-11-05,150709.0,153583.0,150296.0,153294.0,9803000
BOVESPA,2025-11-06,153297.0,154352.0,153235.0,153339.0,9387600
BOVESPA,2025-11-07,153339.0,154066.0,152368.0,154064.0,9474100
BOVESPA,2025-11-10,154061.0,155601.0,154058.0,155257.0,7751600
BOVESPA,2025-11-11,155257.0,158467.0,155252.0,157749.0,12876000
BOVESPA,2025-11-12,157749.0,158134.0,156560.0,157633.0,11226600
BOVESPA,2025-11-13,157633.0,158319.0,156509.0,157162.0,10560800
BOVESPA,2025-11-14,157162.0,158366.0,156656.0,157739.0,7977300
BOVESPA,2025-11-17,157742.0,157901.0,156568.0,156993.0,8419200
BOVESPA,2025-11-18,156990.0,157040.0,155834.0,156522.0,8723000
BOVESPA,2025-11-19,156522.0,156522.0,155212.0,155381.0,8815200
BOVESPA,2025-11-21,155381.0,155387.0,153571.0,154770.0,7848000
BOVESPA,2025-11-24,154769.0,155832.0,154529.0,155278.0,9277600
BOVESPA,2025-11-25,155278.0,156373.0,154821.0,155910.0,6929400
BOVESPA,2025-11-26,155915.0,158714.0,155914.0,158555.0,8596500
BOVESPA,2025-11-27,158554.0,158864.0,158167.0,158292.0,3121400
BOVESPA,2025-11-28,158358.0,159689.0,158078.0,159072.0,8017000
BOVESPA,2025-12-01,159074.0,159224.0,158030.0,158611.0,7504300
BOVESPA,2025-12-02,158612.0,161092.0,158612.0,161092.0,8430000
BOVESPA,2025-12-03,161094.0,161964.0,161093.0,161755.0,8292000
BOVESPA,2025-12-04,161760.0,164551.0,161759.0,164456.0,10592300
BOVESPA,2025-12-05,164461.0,165036.0,157007.0,157369.0,14529000
BOVESPA,2025-12-08,157369.0,159235.0,157369.0,158187.0,9024100
BOVESPA,2025-12-09,158187.0,158851.0,155188.0,157981.0,8703800
BOVESPA,2025-12-10,157984.0,159691.0,157628.0,159075.0,8239900
BOVESPA,2025-12-11,159072.0,159850.0,158098.0,159189.0,7018000
BOVESPA,2025-12-12,159189.0,161263.0,159189.0,160766.0,7671200
BOVESPA,2025-12-15,160766.0,163073.0,160766.0,162482.0,8229000
BOVESPA,2025-12-16,162482.0,162482.0,158558.0,158578.0,9920300
BOVESPA,2025-12-17,158578.0,158611.0,156351.0,157327.0,11344300
BOVESPA,2025-12-18,157327.0,158496.0,157124.0,157923.0,7800100
BOVESPA,2025-12-19,157928.0,159552.0,157906.0,158473.0,9946500
BOVESPA,2025-12-22,158480.0,158634.0,157306.0,158142.0,8424000
BOVESPA,2025-12-23,158144.0,160456.0,158144.0,160456.0,6569800
BOVESPA,2025-12-26,160456.0,160913.0,159359.0,160897.0,4790000
BOVESPA,2025-12-29,160897.0,161133.0,159702.0,160490.0,5605600
BOVESPA,2025-12-30,160491.0,162075.0,160491.0,161125.0,5870100
BOVESPA,2026-01-02,161124.0,161957.0,160059.0,160539.0,7459400
BOVESPA,2026-01-05,160542.0,162166.0,160215.0,161870.0,7985200
BOVESPA,2026-01-06,161870.0,164135.0,161870.0,163664.0,8412600
BOVESPA,2026-01-07,163661.0,163661.0,161746.0,161975.0,8846600
BOVESPA,2026-01-08,161975.0,162937.0,161748.0,162937.0,8607700
BOVESPA,2026-01-09,162938.0,164263.0,162638.0,163370.0,8301300
BOVESPA,2026-01-12,163370.0,163493.0,162277.0,163150.0,6896600
BOVESPA,2026-01-13,163146.0,163146.0,161765.0,161973.0,9668600
BOVESPA,2026-01-14,161974.0,165147.0,161974.0,165146.0,9928900
BOVESPA,2026-01-15,165180.0,166070.0,164833.0,165568.0,9406500
BOVESPA,2026-01-16,165557.0,165872.0,164100.0,164800.0,11489200
BOVESPA,2026-01-19,164800.0,165155.0,164265.0,164849.0,4804300
BOVESPA,2026-01-20,164846.0,166468.0,163575.0,166277.0,8369200
BOVESPA,2026-01-21,166278.0,171969.0,166278.0,171817.0,14067700
BOVESPA,2026-01-22,171817.0,177742.0,171817.0,175589.0,14023500
BOVESPA,2026-01-23,175590.0,180532.0,175590.0,178859.0,11778000
BOVESPA,2026-01-26,178859.0,179543.0,177694.0,178721.0,9569200
BOVESPA,2026-01-27,178853.0,183360.0,178853.0,181919.0,11340800
BOVESPA,2026-01-28,181921.0,185065.0,181921.0,184691.0,11856200
BOVESPA,2026-01-29,184692.0,186450.0,181567.0,183134.0,12945700
BOVESPA,2026-01-30,183133.0,183620.0,180089.0,181364.0,11105300
BOVESPA,2026-02-02,181369.0,182890.0,181348.0,182793.0,8740500
BOVESPA,2026-02-03,182816.0,187334.0,182816.0,185674.0,10758800
BOVESPA,2026-02-04,185671.0,185671.0,180269.0,181708.0,10728100
BOVESPA,2026-02-05,181709.0,184017.0,181569.0,182127.0,9832100
BOVESPA,2026-02-06,182128.0,183262.0,181391.0,182950.0,9896700
BOVESPA,2026-02-09,182950.0,186460.0,182950.0,186241.0,8921800
BOVESPA,2026-02-10,186241.0,186959.0,185083.0,185929.0,10298000
BOVESPA,2026-02-11,185936.0,190561.0,185936.0,189699.0,11642200
BOVESPA,2026-02-12,189694.0,189990.0,186959.0,187766.0,12361300
BOVESPA,2026-02-13,187766.0,187766.0,183662.0,186464.0,11594000
BOVESPA,2026-02-18,186464.0,187657.0,185001.0,186016.0,7790700
BOVESPA,2026-02-19,186020.0,188687.0,185928.0,188534.0,9228700
BOVESPA,2026-02-20,188531.0,190727.0,186700.0,190534.0,9988100
FTSE100,2000-01-04,6930.2,6930.2,6662.9,6665.9,633449000
FTSE100,2000-01-05,6665.9,6665.9,6500.4,6535.9,670234000
FTSE100,2000-01-06,6535.9,6547.3,6424.4,6447.2,785532000
FTSE100,2000-01-07,6447.2,6532.4,6438.8,6504.8,888306000
FTSE100,2000-01-10,6504.8,6634.2,6504.8,6607.7,735455000
FTSE100,2000-01-11,6607.7,6638.1,6510.8,6518.9,863011000
FTSE100,2000-01-12,6518.9,6532.8,6470.3,6532.8,779904000
FTSE100,2000-01-13,6532.8,6596.5,6509.4,6531.5,865831000
FTSE100,2000-01-14,6531.5,6666.8,6531.5,6658.2,1098626000
FTSE100,2000-01-17,6658.2,6694.3,6638.3,6669.5,923472000
FTSE100,2000-01-18,6669.5,6695.9,6491.5,6504.6,854700000
FTSE100,2000-01-19,6504.6,6505.9,6434.4,6445.5,863686000
FTSE100,2000-01-20,6445.4,6492.7,6328.3,6348.7,1008169000
FTSE100,2000-01-21,6348.7,6374.7,6287.1,6346.3,1007934000
FTSE100,2000-01-24,6346.3,6480.4,6346.3,6379.8,672107000
FTSE100,2000-01-25,6379.8,6379.8,6262.9,6274.1,805330000
FTSE100,2000-01-26,6274.1,6380.0,6270.4,6375.6,1021822000
FTSE100,2000-01-27,6375.6,6451.6,6375.6,6441.0,816596000
FTSE100,2000-01-28,6441.0,6475.1,6354.8,6375.6,918227000
FTSE100,2000-01-31,6375.6,6375.6,6246.8,6268.5,931453000
FTSE100,2000-02-01,6268.5,6367.1,6231.9,6290.9,1214559000
FTSE100,2000-02-02,6290.9,6345.2,6241.6,6302.8,1336831000
FTSE100,2000-02-03,6302.8,6393.5,6251.6,6324.3,1865400000
FTSE100,2000-02-04,6324.3,6364.9,6171.2,6185.0,2309287000
FTSE100,2000-02-07,6185.0,6232.1,6100.7,6118.6,1230759000
FTSE100,2000-02-08,6118.6,6295.7,6117.3,6285.8,2217462000
FTSE100,2000-02-09,6285.8,6450.9,6271.5,6315.4,1840149000
FTSE100,2000-02-10,6315.4,6320.0,6199.8,6279.8,2218541000
FTSE100,2000-02-11,6279.8,6325.7,6127.4,6193.3,3433671000
FTSE100,2000-02-14,6193.3,6197.5,6027.5,6068.6,1429935000
FTSE100,2000-02-15,6068.6,6167.5,5972.7,6005.2,1510016000
FTSE100,2000-02-16,6005.2,6147.4,6002.5,6147.4,1614733000
FTSE100,2000-02-17,6147.4,6262.2,6102.9,6209.3,1522351000
FTSE100,2000-02-18,6209.3,6264.1,6151.4,6165.0,1098726000
FTSE100,2000-02-21,6165.0,6193.6,6029.9,6081.6,960304000
FTSE100,2000-02-22,6081.6,6172.8,6002.7,6014.7,1830338000
FTSE100,2000-02-23,6014.7,6167.3,6014.7,6144.1,1393864000
FTSE100,2000-02-24,6144.1,6288.8,6070.9,6086.7,1213197000
FTSE100,2000-02-25,6086.7,6198.0,6086.7,6198.0,1181230000
FTSE100,2000-02-28,6198.0,6271.1,6054.1,6099.6,925049000
FTSE100,2000-02-29,6099.6,6245.5,6099.6,6232.6,1121708000
FTSE100,2000-03-01,6232.6,6387.3,6232.6,6364.9,1499256000
FTSE100,2000-03-02,6364.9,6436.5,6324.2,6432.1,1124952000
FTSE100,2000-03-03,6432.1,6506.3,6403.0,6487.5,1107792000
FTSE100,2000-03-06,6487.5,6593.3,6457.0,6567.8,1334247000
FTSE100,2000-03-07,6567.8,6568.3,6465.5,6466.5,1164979000
FTSE100,2000-03-08,6466.5,6479.7,6387.2,6411.2,1315382000
FTSE100,2000-03-09,6411.2,6544.2,6411.2,6532.1,983965000
FTSE100,2000-03-10,6532.1,6642.5,6532.1,6568.7,1005534000
FTSE100,2000-03-13,6568.7,6568.7,6380.6,6466.9,822972000
FTSE100,2000-03-14,6466.9,6539.7,6457.1,6487.1,753821000
FTSE100,2000-03-15,6487.1,6487.1,6396.1,6447.0,1196995000
FTSE100,2000-03-16,6447.0,6618.2,6447.0,6557.3,1361503000
FTSE100,2000-03-17,6557.2,6713.1,6504.1,6558.0,1309177000
FTSE100,2000-03-20,6558.0,6653.4,6523.3,6624.5,764551000
FTSE100,2000-03-21,6624.5,6630.6,6543.4,6617.9,1079931000
FTSE100,2000-03-22,6617.9,6692.3,6551.7,6609.6,1181720000
FTSE100,2000-03-23,6609.6,6617.8,6538.7,6594.6,856587000
FTSE100,2000-03-24,6594.6,6755.1,6594.6,6738.5,1088155000
FTSE100,2000-03-27,6738.5,6770.4,6654.4,6687.2,789449000
FTSE100,2000-03-28,6687.2,6734.9,6623.7,6650.1,726224000
FTSE100,2000-03-29,6650.1,6657.3,6570.3,6598.8,892675000
FTSE100,2000-03-30,6598.8,6598.8,6418.5,6445.2,1119761000
FTSE100,2000-03-31,6445.2,6557.4,6385.8,6540.2,1019644000
FTSE100,2000-04-03,6540.2,6540.2,6437.9,6462.1,949900000
FTSE100,2000-04-04,6462.1,6531.3,6415.5,6427.0,1278570000
FTSE100,2000-04-05,6427.0,6428.5,6283.2,6379.3,566610000
FTSE100,2000-04-06,6379.3,6464.9,6353.8,6451.1,1068579000
FTSE100,2000-04-07,6451.1,6586.3,6451.1,6569.9,857438000
FTSE100,2000-04-10,6569.9,6579.6,6510.4,6533.4,816581000
FTSE100,2000-04-11,6533.4,6534.0,6358.4,6379.2,1114607000
FTSE100,2000-04-12,6379.2,6443.5,6333.6,6350.8,931780000
FTSE100,2000-04-13,6350.8,6381.9,6268.4,6357.0,1107726000
FTSE100,2000-04-14,6357.0,6359.1,6149.8,6178.1,996451000
FTSE100,2000-04-17,6178.1,6178.1,5915.2,5994.6,1204901000
FTSE100,2000-04-18,5994.6,6084.2,5951.7,6074.0,1016954000
FTSE100,2000-04-19,6074.0,6193.6,6074.0,6184.9,1251275000
FTSE100,2000-04-20,6184.9,6248.1,6134.4,6241.2,879208000
FTSE100,2000-04-25,6241.2,6313.8,6155.7,6283.0,1028703000
FTSE100,2000-04-26,6283.0,6342.2,6247.0,6256.5,1031032000
FTSE100,2000-04-27,6256.5,6306.2,6127.9,6179.3,970702000
FTSE100,2000-04-28,6179.3,6341.9,6179.3,6327.4,882175000
FTSE100,2000-05-02,6327.4,6412.6,6311.9,6373.4,1035666000
FTSE100,2000-05-03,6373.4,6373.4,6176.1,6184.8,825000000
FTSE100,2000-05-04,6184.8,6231.4,6162.5,6199.6,906960000
FTSE100,2000-05-05,6199.6,6267.9,6190.5,6238.8,845274000
FTSE100,2000-05-08,6238.8,6299.4,6174.3,6216.3,603450000
FTSE100,2000-05-09,6216.3,6243.1,6112.9,6123.8,901816000
FTSE100,2000-05-10,6123.8,6182.9,6090.2,6100.7,1171742000
FTSE100,2000-05-11,6100.6,6263.6,6051.5,6245.9,1084977000
FTSE100,2000-05-12,6245.9,6304.2,6220.6,6283.5,870252000
FTSE100,2000-05-15,6283.5,6290.5,6218.2,6247.7,688447000
FTSE100,2000-05-16,6247.7,6349.1,6247.7,6318.4,982524000
FTSE100,2000-05-17,6318.4,6321.6,6189.2,6196.2,700311000
FTSE100,2000-05-18,6196.2,6256.0,6196.2,6233.0,711940000
FTSE100,2000-05-19,6232.9,6237.6,6039.1,6045.4,937082000
FTSE100,2000-05-22,6045.4,6130.1,5991.9,6035.5,897441000
FTSE100,2000-05-23,6035.5,6128.5,6026.1,6086.8,819943000
FTSE100,2000-05-24,6086.8,6127.1,5997.6,6118.6,1074882000
FTSE100,2000-05-25,6118.6,6234.6,6118.6,6231.1,1032468000
FTSE100,2000-05-26,6231.1,6252.2,6153.2,6216.9,778243000
FTSE100,2000-05-30,6216.9,6379.7,6216.9,6359.6,979689000
FTSE100,2000-05-31,6359.6,6419.9,6325.5,6359.4,1273734000
FTSE100,2000-06-01,6359.3,6476.9,6344.4,6470.5,794675000
FTSE100,2000-06-02,6470.5,6634.9,6445.5,6626.4,1324934000
FTSE100,2000-06-05,6626.4,6635.7,6540.4,6546.7,778810000
FTSE100,2000-06-06,6546.7,6619.6,6490.0,6546.8,1011856000
FTSE100,2000-06-07,6546.8,6546.8,6476.4,6503.8,786068000
FTSE100,2000-06-08,6503.8,6592.7,6469.8,6496.6,764418000
FTSE100,2000-06-09,6496.6,6512.4,6438.1,6443.8,661766000
FTSE100,2000-06-12,6443.8,6479.8,6430.9,6430.9,452014000
FTSE100,2000-06-13,6430.9,6515.2,6430.8,6447.1,769796000
FTSE100,2000-06-14,6447.1,6551.7,6447.1,6536.3,855813000
FTSE100,2000-06-15,6536.3,6566.2,6490.8,6490.8,931717000
FTSE100,2000-06-16,6490.8,6566.7,6474.9,6526.0,810817000
FTSE100,2000-06-19,6490.8,6515.7,6467.5,6490.2,558986000
FTSE100,2000-06-20,6490.2,6536.5,6490.2,6526.9,615307000
FTSE100,2000-06-21,6526.9,6532.5,6429.0,6477.8,671106000
FTSE100,2000-06-22,6477.8,6530.7,6413.8,6413.8,871871000
FTSE100,2000-06-23,6413.8,6413.8,6367.8,6391.5,818585000
FTSE100,2000-06-26,6391.5,6447.7,6369.0,6405.2,579590000
FTSE100,2000-06-27,6405.2,6428.4,6365.6,6375.3,792112000
FTSE100,2000-06-28,6375.3,6394.4,6310.8,6313.5,811699000
FTSE100,2000-06-29,6313.5,6321.0,6221.0,6239.0,1070826000
FTSE100,2000-06-30,6239.0,6323.2,6239.0,6312.7,925225000
FTSE100,2000-07-03,6312.7,6470.4,6309.3,6470.4,742606000
FTSE100,2000-07-04,6470.4,6470.4,6405.2,6417.0,661401000
FTSE100,2000-07-05,6417.0,6446.0,6345.5,6382.5,921487000
FTSE100,2000-07-06,6382.5,6438.4,6341.4,6419.6,829021000
FTSE100,2000-07-07,6419.6,6502.6,6390.2,6497.5,793281000
FTSE100,2000-07-10,6497.5,6515.2,6463.3,6466.2,610792000
FTSE100,2000-07-11,6466.2,6510.1,6450.5,6475.8,800588000
FTSE100,2000-07-12,6475.8,6545.1,6466.8,6518.5,965464000
FTSE100,2000-07-13,6518.5,6530.7,6460.3,6475.7,1048434000
FTSE100,2000-07-14,6475.7,6503.2,6452.2,6475.4,826063000
FTSE100,2000-07-17,6475.4,6525.7,6473.7,6525.5,767081000
FTSE100,2000-07-18,6525.5,6531.4,6444.6,6450.5,776029000
FTSE100,2000-07-19,6450.5,6493.4,6420.4,6465.5,746628000
FTSE100,2000-07-20,6465.4,6491.1,6440.7,6469.0,752146000
FTSE100,2000-07-21,6469.0,6469.0,6365.5,6378.4,698153000
FTSE100,2000-07-24,6378.4,6422.6,6333.0,6381.3,571732000
FTSE100,2000-07-25,6381.3,6402.1,6354.5,6390.7,701497000
FTSE100,2000-07-26,6390.7,6425.6,6378.9,6387.1,773683000
FTSE100,2000-07-27,6387.1,6456.3,6352.1,6352.1,1037890000
FTSE100,2000-07-28,6352.1,6390.3,6332.6,6335.7,947097000
FTSE100,2000-07-31,6335.7,6365.3,6274.9,6365.3,717274000
FTSE100,2000-08-01,6365.3,6403.1,6331.5,6379.4,653743000
FTSE100,2000-08-02,6379.1,6424.7,6378.4,6391.3,1028551000
FTSE100,2000-08-03,6391.3,6399.9,6296.4,6317.1,994239000
FTSE100,2000-08-04,6317.1,6415.0,6317.1,6363.5,726236000
FTSE100,2000-08-07,6363.5,6400.6,6355.1,6387.8,654157000
FTSE100,2000-08-08,6387.8,6420.0,6350.3,6358.1,806944000
FTSE100,2000-08-09,6358.1,6463.1,6358.1,6414.0,815315000
FTSE100,2000-08-10,6414.0,6414.0,6369.4,6387.3,675430000
FTSE100,2000-08-11,6387.3,6394.6,6348.4,6384.5,893911000
FTSE100,2000-08-14,6384.5,6451.2,6365.5,6419.9,626670000
FTSE100,2000-08-15,6419.9,6482.8,6419.9,6475.5,826280000
FTSE100,2000-08-16,6475.5,6553.5,6457.0,6532.1,929615000
FTSE100,2000-08-17,6532.0,6537.4,6482.0,6518.2,899928000
FTSE100,2000-08-18,6518.2,6552.0,6510.8,6543.7,804673000
FTSE100,2000-08-21,6543.7,6555.5,6491.4,6542.2,605220000
FTSE100,2000-08-22,6542.2,6605.2,6520.3,6584.8,1119516000
FTSE100,2000-08-23,6584.8,6590.7,6535.2,6566.2,982635000
FTSE100,2000-08-24,6566.2,6605.5,6546.7,6557.0,1066864000
FTSE100,2000-08-25,6557.0,6619.1,6538.3,6563.7,864787000
FTSE100,2000-08-29,6563.7,6601.1,6560.2,6586.3,717816000
